,formattedAddress,servesBeer,servesWine,location.latitude,location.longitude,displayName.text,displayName.languageCode
6383,"1/21 Station Street, Napier South, Napier 4110, New Zealand",True,,-39.4922265,176.91747809999998,Singapore Restaurant,en
6384,"50 Watchman Road, Westshore, Napier 4110, New Zealand",,,-39.4728128,176.8703109,Napier Aero Club,en
6385,"48 Marine Parade, Bluff Hill, Napier 4110, New Zealand",,,-39.487240799999995,176.91988759999998,Napier War Memorial Centre,en
6386,"546 Marine Parade, Napier South, Napier 4110, New Zealand",,,-39.5005788,176.9189878,National Aquarium of New Zealand,en
6387,"9 Clyde Jeffery Drive, Poraiti, Napier 4112, New Zealand",,,-39.5082295,176.8606108,Napier Old Boys Marist Rugby Club,en
6388,"9a Ossian Street, Ahuriri, Napier 4110, New Zealand",True,True,-39.4838205,176.8970549,F.G. Smith,en
6389,"31 Georges Drive, Napier South, Napier 4110, New Zealand",,,-39.4972722,176.9021305,Palm City Motor Inn,en
6390,"138 Kennedy Road, Marewa, Napier 4110, New Zealand",,,-39.5006937,176.90229349999998,Big Barrel Marewa,en
6391,"150 Church Road, Taradale, Napier 4112, New Zealand",,,-39.5250956,176.8461288,Church Road Winery,en
6392,"50 Nelson Quay, Ahuriri, Napier 4110, New Zealand",True,True,-39.4788995,176.8970946,East Pier Hotel,en
6393,"305 Ngatarawa Road, Hastings 4175, New Zealand",,,-39.635830899999995,176.7352455,Radburnd Cellars,en
6394,"288 Riverbend Road, Meeanee, Napier 4183, New Zealand",,,-39.5299443,176.9014169,Riverbend Road Wines,en
6395,"409 Marine Parade, Napier South, Napier 4110, New Zealand",True,True,-39.4983967,176.9184808,The Barong Restaurant Indonesia,en
6396,"78 Austin Street, Onekawa, Napier 4110, New Zealand",,,-39.4995729,176.879032,Bay Indoor Sports,en
6397,"90 Tennyson Street, City Centre, Napier 4110, New Zealand",True,True,-39.490206199999996,176.91586039999999,Sangam Indian Restaurant,en
6398,"110 Taradale Road, Onekawa, Napier 4110, New Zealand",,,-39.505365999999995,176.8842455,Liquorland Onekawa,en
6399,,,,,,,
6400,"130 Carlyle Street, Napier South, Napier 4110, New Zealand",,,-39.4935878,176.9062771,Thirsty Liquor,en
6401,"19 Carlyle Street, Napier South, Napier 4110, New Zealand",,,-39.4917717,176.9112916,Black Bull Liquor,en
6402,"64 West Quay, Ahuriri, Napier 4110, New Zealand",True,True,-39.4824961,176.8947473,The Gintrap Restaurant & Bar,en
6403,"110 Taradale Road, Onekawa, Napier 4110, New Zealand",True,True,-39.505357,176.88426199999998,Thai Chef's Restaurant Napier,en
6404,"350 Gloucester Street, Taradale, Napier 4112, New Zealand",,,-39.538076499999995,176.84825189999998,THIRSTY LIQUOR TARADALE,en
6405,"29A Hastings Street, Napier South, Napier 4110, New Zealand",True,True,-39.488989,176.9177805,Vinci's Pizza,en
6406,"2 High Street, Waipawa 4210, New Zealand",True,True,-39.944523499999995,176.5866493,Pj's Bar & Gaming Lounge (The Commercial),en
6407,"2 High Street, Waipawa 4210, New Zealand",True,True,-39.944523499999995,176.5866493,Pj's Bar & Gaming Lounge (The Commercial),en
6408,"Waipukurau 4200, New Zealand",,,-39.9966268,176.53478579999998,CHB Aero Club,en
6409,"18 Kenilworth Street, Waipawa 4210, New Zealand",,,-39.943518000000005,176.5856394,CHB Municipal Theatre,en
6410,"Ruataniwha Street, Waipukurau 4200, New Zealand",,,-39.9955322,176.5576983,Woolworths Waipukurau,en
6411,"12 High Street, Waipawa 4210, New Zealand",True,True,-39.944291299999996,176.5868052,Goat Horn Cafe,en
6412,"65 Charlotte Street, Takapau 4203, New Zealand",,,-40.027742,176.3487367,Four Square Takapau,en
6413,"1647 State Highway 50, Ongaonga 4278, New Zealand",,,-39.915878400000004,176.3983611,Ongaonga Golf Club,en
6414,"12 Otene Road, Waipatu 4172, New Zealand",,,-39.6213251,176.8666499,Hastings Rugby and Sports,en
6415,"Pōrangahau 4293, New Zealand",,,-40.2987086,176.6616154,Porangahau Country Club,en
6416,"14 Northumberland Street, Waipukurau 4200, New Zealand",,,-39.9938721,176.55502479999998,The Civic Theatre Waipukurau,en
6417,"41 Charlotte Street, Takapau 4203, New Zealand",,,-40.024734099999996,176.3507494,Takapau Town Hall,en
6418,"41 Charlotte Street, Takapau 4203, New Zealand",,,-40.024734099999996,176.3507494,Takapau Town Hall,en
6419,"89 State Highway 2, Pukehou 4276, New Zealand",True,True,-39.828016000000005,176.638441,Paper Mulberry Cafe,en
6420,"167 Main Street, Otautau 9610, New Zealand",,,-46.1431908,167.99718729999998,Otautau Hotel,en
6421,"6 Harker Street, Waipawa 4170, New Zealand",,,-39.9440817,176.5892201,Waipawa Bowling Club,en
6422,"Wanstead 4282, New Zealand",,,-40.14776990000001,176.48561089999998,Wanstead Polo Club,en
6423,"216 Hatuma Road, Waipukurau 4281, New Zealand",True,True,-40.00763680000001,176.5196723,Woburn Homestead,en
6424,"44 Russell Street, Waipukurau 4200, New Zealand",True,True,-39.993767999999996,176.5535405,Saffron Indian Restaurant,en
6425,"26 Mitchell Street, Waipukurau 4200, New Zealand",,,-39.9931,176.561841,CHB Rugby and Sports Club,en
6426,"12 Ruataniwha Street, Waipukurau 4200, New Zealand",,,-39.9955378,176.55822469999998,Big Barrel Waipukurau,en
6427,"2069 Kahuranaki Road, Havelock North 4295, New Zealand",,,-39.856276,176.8336774,Lauregan Wines,en
6428,"Tikokino 4273, New Zealand",,,-39.821408999999996,176.4568255,Tikokino Community Hall,en
6429,"15 High Street, Waipawa 4210, New Zealand",,,-39.9443419,176.58725080000002,"Super Liquor Waipawa, Central Hawkes Bay",en
6430,"29 Charlotte Street, Takapau 4203, New Zealand",,,-40.0233166,176.35229099999998,Takapau Golf Club,nl
6431,"41 Higginson Street, Ōtāne 4202, New Zealand",,,-39.896548599999996,176.62869039999998,OTANE GENERAL STORE,en
6432,"36/42 High Street, Waipawa 4210, New Zealand",,,-39.943756199999996,176.58715529999998,Four Square Waipawa,en
6433,"379 Oruawharo Road, Takapau 4281, New Zealand",,,-40.029733400000005,176.3860679,Oruawharo Homestead,en
6434,"10 Islington Drive, Waipawa 4210, New Zealand",True,True,-39.94311,176.5866553,Skinny Mulligans,en
6435,"27 Russell Street, Waipukurau 4200, New Zealand",,,-39.9947746,176.55578459999998,New World Waipukurau,en
6436,"57 Charlotte Street, Takapau 4203, New Zealand",True,True,-40.0266692,176.3494585,Friar Tucks,en
6437,"65 Charlotte Street, Takapau 4203, New Zealand",,,-40.027742,176.3487367,Four Square Takapau,en
6438,"2/1204 Elsthorpe Road, Ōtāne 4277, New Zealand",True,True,-39.9117803,176.725575,Patangata Tavern,en
6439,"2/1204 Elsthorpe Road, Ōtāne 4277, New Zealand",True,True,-39.9117803,176.725575,Patangata Tavern,en
6440,"Hatuma Road, Waipukurau, New Zealand",,,-40.0184532,176.5058239,Hatuma Road,en
6441,"2 Abercromby Street, Pōrangahau 4192, New Zealand",,,-40.304370399999996,176.6113772,"The Duke Hotel, Porangahau",en
6442,"388 Highway 50, Tikokino 4273, New Zealand",,,-39.8185133,176.45845269999998,Sawyers Arms,en
6443,"2396 State Highway 50, Fernhill 4175, New Zealand",,,-39.6146847,176.7336485,Trinity Hill Wines,en
6444,"26 Mitchell Street, Waipukurau 4200, New Zealand",,,-39.9931,176.561841,CHB Rugby and Sports Club,en
6445,"42/44 Russell Street, Waipukurau 4220, New Zealand",,,-39.993753500000004,176.55365329999998,Liquorland Waipukurau,en
6446,"3 Rimu Street, Ohakune 4625, New Zealand",,,-39.4036949,175.4141055,Kings Ohakune Accommodation,en
6447,"66 Clyde Street, Ohakune 4625, New Zealand",True,True,-39.418536599999996,175.3990939,Ohakune Bar & eatery,en
6448,"2159 State Highway 4, Ōwhango 3990, New Zealand",False,False,-38.9977126,175.3779581,Blue Hill Cafe,en
6449,"26 Totaranui Drive, Taumarunui 3991, New Zealand",,,-38.9059106,175.23745970000002,Bradleys Garden Bed and Breakfast,en
6450,"14 Ameku Road, Raetihi 4632, New Zealand",,,-39.422759,175.2660722,Country Classic Lodge,en
6451,"66 Clyde Street, Ohakune 4625, New Zealand",True,True,-39.418536599999996,175.3990939,Ohakune Bar & eatery,en
6452,"10 Hakiaha Street, Taumarunui 3920, New Zealand",,,-38.882929399999995,175.25790859999998,New World Supermarket Taumarunui,en
6453,"68 Clyde Street, Ohakune 4625, New Zealand",,,-39.4184866,175.39901899999998,Black Bull Liquor,en
6454,"405 Waitea Branch Road, Kakahi 3989, New Zealand",,,-38.9351754,175.3851863,Kakahi General Store,en
6455,"14 Matai Street, Manunui 3924, New Zealand",,,-38.8936767,175.33238219999998,Manunui Club Inc,en
6456,"14 Matai Street, Manunui 3924, New Zealand",,,-38.8936767,175.33238219999998,Manunui Club Inc,en
6457,"2136 State Highway 40 Main Rd, Matiere 3995, New Zealand",,,-38.764717399999995,175.0995039,Matiere Cosmopolitan Club,en
6458,"2/6 Millar Street, Ruapehu, National Park 3948, New Zealand",,,-39.172531899999996,175.4016186,The Park Hotel Ruapehu,en
6459,"Ngarimu Street, Ōhura 3926, New Zealand",,,-38.8422731,174.9836683,Ohura Cosmopolitan Club,en
6460,"3 Waimarino Tokaanu Road, National Park 3989, New Zealand",,,-39.1769124,175.40174109999998,Liquorland National Park,en
6461,"Ohakune Mountain Road, Mt Ruapehu, Ohakune 4691, New Zealand",,,-39.3043775,175.5269275,Turoa,en
6462,"Tongariro National Park Ohakune Mountain Road, Parklane, Chairlift 4691, New Zealand",False,False,-39.3041091,175.5354346,Snowflake Café,en
6463,"Ohakune Mountain Road, Mt Ruapehu, Ohakune 4691, New Zealand",,,-39.3043775,175.5269275,Turoa,en
6464,"Top of Bruce Road, Manawatū-Whanganui 3989, New Zealand",,,-39.2367589,175.5564999,Whakapapa,en
6465,"Whakapapa Ski Area, Manawatū-Whanganui 4691, New Zealand",True,True,-39.2521328,175.564376,Knoll Ridge chalet at Whakapapa,en
6466,"Rear Unit/27 Goldfinch Street, Ohakune 4625, New Zealand",True,,-39.416894899999996,175.3988633,Ruapehu Brewing Co,en
6467,"2 Tyne Street, Ohakune 4625, New Zealand",True,True,-39.402546699999995,175.41206309999998,Frank's eatery & bar,en
6468,"97 Hakiaha Street, Taumarunui 3920, New Zealand",,,-38.883208599999996,175.263906,Four Square Taumarunui,en
6469,"2/6 Millar Street, Ruapehu, National Park 3948, New Zealand",,,-39.172531899999996,175.4016186,The Park Hotel Ruapehu,en
6470,"10 Miriama Street, Taumarunui 3920, New Zealand",,,-38.8841885,175.258804,Taumarunui Cosmopolitan Club Inc,en
6471,"10 Marae Street, Taumarunui 3920, New Zealand",,,-38.885225999999996,175.26151640000003,Taumarunui RSA,en
6472,"Piropiro, Manawatū-Whanganui 3997, New Zealand",,,-38.6331534,175.4978444,Timber Trail Lodge,en
6473,"741 Ongarue Stream Road, Waimiha 3998, New Zealand",,,-38.6043682,175.38816559999998,Waimiha Sport Club,en
6474,"39 Hakiaha Street, Taumarunui 3920, New Zealand",,,-38.883249899999996,175.2604188,Super Liquor Taumarunui,en
6475,"43 Hakiaha Street, Taumarunui 3920, New Zealand",True,True,-38.883297999999996,175.2609148,Jasmines Cafe & Thai Restaurant,en
6476,"6 Thames Street, Ohakune 4625, New Zealand",True,True,-39.401807,175.413356,La Pizzeria,en
6477,"1381 River Road, State Highway 43, Aukopae 3991, New Zealand",,,-38.9427241,175.173847,Laurens Lavender,en
6478,"Goldfinch Street, Ohakune 4625, New Zealand",,,-39.4145559,175.4021146,Goldfinch Street,en
6479,"75 Clyde Street, Ohakune 4625, New Zealand",True,True,-39.4183616,175.39955129999998,Osteria Ohakune,en
6480,"(Bottom Of Mountain Road,Ohakune) 194 Mangawhero Terrace, Ohakune 4625, New Zealand",,,-39.4019444,175.41277780000001,Powderhorn Chateau,en
6481,"32 Seddon Street, Raetihi 4632, New Zealand",,,-39.4275588,175.2798767,Raetihi Cosmopolitan Club,en
6482,"State Highway 4, National Park 3948, New Zealand",True,True,-39.174369,175.401769,Schnapps Bar,en
6483,"Manawatū-Whanganui 4691, New Zealand",,,-39.1928169,175.5938117,Tongariro National Park,en
6484,"Access Rd No 3,, SH 47, Tongariro, Tūrangi 3334, New Zealand",,,-39.0503311,175.5584716,Sir Edmund Hillary Outdoor Pursuits Centre,en
6485,"123 Hakiaha Street, Taumarunui 3920, New Zealand",True,True,-38.8830871,175.2658691,Rusty Nail Tavern,en
6486,"77 Clyde Street, Ohakune 4625, New Zealand",True,True,-39.418649,175.40000799999999,The Cyprus Tree Restaurant & Bar Ohakune,en
6487,"Taumarunui Golf Club, Taumarunui 3920, New Zealand",,,-38.8656216,175.2543488,Taumarunui Golf Club,mi
6488,"19 Cherry Grove Road, Taumarunui 3920, New Zealand",,,-38.8879844,175.2584201,Taumarunui Rugby & Sports Club,en
6489,"41 Turaki Street, Taumarunui 3920, New Zealand",,,-38.8879929,175.2677465,Taumarunui Squash Racquets Club,en
6490,"75 Hakiaha Street, Taumarunui 3920, New Zealand",True,True,-38.8833199,175.2623232,Cafe and Restaurant 75,en
6491,"Raetihi Ohakune Road, Raetihi 4632, New Zealand",,,-39.4244421,175.3429663,Waimarino Golf Club,en
6492,"741 Ongarue Stream Road, Waimiha 3998, New Zealand",,,-38.6043682,175.38816559999998,Waimiha Sport Club,en
6493,"10 Thames Street, Ohakune 4625, New Zealand",,,-39.4019804,175.4137275,The Turoa Lodge Ohakune,en
6494,"18 Millar Street, National Park 3989, New Zealand",,,-39.1734037,175.3988318,Pipers Ski Lodge,en
6495,"72 Seddon Street, Raetihi 4632, New Zealand",,,-39.426581999999996,175.27759,Four Square Raetihi,en
6496,"101 Goldfinch Street, Ohakune 4625, New Zealand",,,-39.410803,175.4061682,Ohakune Court Motel,en
6497,"101 Goldfinch Street, Ohakune 4625, New Zealand",,,-39.410803,175.4061682,Ohakune Court Motel,en
6498,"7 Maata Street, Taumarunui 3920, New Zealand",,,-38.883475,175.2703965,Central Park Motor Inn & Conference Centre,en
6499,"8 Miro Street, Ohakune 4625, New Zealand",,,-39.4182899,175.40033939999998,Liquorland Ohakune,en
6500,"53 Clyde Street, Ohakune 4625, New Zealand",True,True,-39.418033,175.398758,The Mountain Rocks Cafe & Bar,en
6501,"Rear Unit/27 Goldfinch Street, Ohakune 4625, New Zealand",True,,-39.416894899999996,175.3988633,Ruapehu Brewing Co,en
6502,"28 Tainui Street, Ohakune 4625, New Zealand",,,-39.417186699999995,175.4121093,Ohakune Squash Club,en
6503,"State Highway 4, Ōwhango 3990, New Zealand",,,-39.00089,175.377564,Owhango Adventures,en
6504,"12 State Highway 1, Waiouru 4825, New Zealand",True,True,-39.4787343,175.6683033,Oasis Hotel And Bar,en
6505,"12 State Highway 1, Waiouru 4825, New Zealand",True,True,-39.4787343,175.6683033,Oasis Hotel And Bar,en
6506,"88 Seddon Street, Raetihi 4632, New Zealand",,,-39.426431,175.27688730000003,Ruapehu Farm Supplies,en
6507,"32 Seddon Street, Raetihi 4632, New Zealand",,,-39.4275588,175.2798767,Raetihi Cosmopolitan Club,en
6508,"Ohakune Mountain Road, Mt Ruapehu, Ohakune 4691, New Zealand",,,-39.3043775,175.5269275,Turoa,en
6509,"Top of, Tongariro National Park Bruce Road, Manawatū-Whanganui 4691, New Zealand",,,-39.2373465,175.55712889999998,Lorenz's Bar And Cafe,en
6510,"Ohakune Mountain Road, Mt Ruapehu, Ohakune 4691, New Zealand",,,-39.3043775,175.5269275,Turoa,en
6511,"39 Hakiaha Street, Taumarunui 3920, New Zealand",,,-38.883249899999996,175.2604188,Super Liquor Taumarunui,en
6512,"27 State Highway 1, Waiouru 4825, New Zealand",,,-39.4780544,175.6687628,Waiouru Eatery,en
6513,"Tongariro National Park 1 Ngauruhoe Terrace, Mt Ruapehu, Whakapapa 3951, New Zealand",,,-39.1999363,175.54347439999998,Skotel Alpine Resort,en
6514,"11 Kaitieke Road, Raurimu 3990, New Zealand",,,-39.125436199999996,175.39125669999999,Slalom Lodge.,en
6515,"68 Clyde Street, Ohakune 4625, New Zealand",True,True,-39.418704,175.399449,Rice Bar & Food Ohakune,en
6516,"27 Carroll Street, National Park 3989, New Zealand",,,-39.1719205,175.3984213,Tongariro Crossing Lodge,en
6517,"10 Thames Street, Ohakune 4625, New Zealand",,,-39.4019804,175.4137275,The Turoa Lodge Ohakune,en
6518,"1 Rogan Street, Welbourn, New Plymouth 4310, New Zealand",,,-39.0662216,174.0817655,TSB Stadium,en
6519,"390 Devon Street East, Strandon, New Plymouth 4312, New Zealand",,,-39.0536513,174.0891665,The Devon Hotel - New Plymouth,en
6520,"534 Richmond Road, Lepperton 4373, New Zealand",,,-39.061456899999996,174.2102612,Lepperton Store,en
6521,"2 Nugent Street, Bell Block, New Plymouth 4312, New Zealand",True,True,-39.035555599999995,174.1422222,Shifty's Sports Bar & TAB,en
6522,"2 Nugent Street, Bell Block, New Plymouth 4312, New Zealand",True,True,-39.035555599999995,174.1422222,Shifty's Sports Bar & TAB,en
6523,"393 Devon Street East, Strandon, New Plymouth 4312, New Zealand",,,-39.053249099999995,174.08861829999998,Auto Lodge Motor Inn,en
6524,"27 Bell Block Court, Bell Block, New Plymouth 4312, New Zealand",,,-39.035327099999996,174.1435961,Bell Block Hall,en
6525,"17 Bell Block Court, Bell Block, New Plymouth 4312, New Zealand",True,True,-39.035640199999996,174.14306259999998,Eden Cafe & Restaurant,en
6526,"162 Devon Street East, New Plymouth Central, New Plymouth 4310, New Zealand",True,True,-39.0563748,174.0790566,Joe's Garage,en
6527,,,,,,,
6528,"390 Devon Street East, Strandon, New Plymouth 4312, New Zealand",,,-39.0536513,174.0891665,The Devon Hotel - New Plymouth,en
6529,"188 Devon Street West, New Plymouth Central, New Plymouth 4310, New Zealand",,,-39.059540999999996,174.067695,Bowlarama Family Entertainment Centre,en
6530,"53 Leach Street, New Plymouth Central, New Plymouth 4310, New Zealand",,,-39.057125,174.081271,PAK'nSAVE New Plymouth,en
6531,"93 Devon Street East, New Plymouth Central, New Plymouth 4310, New Zealand",True,True,-39.0566794,174.07716660000003,Crowded House Bar & Eatery,en
6532,"87 Devon Street West, New Plymouth Central, New Plymouth 4310, New Zealand",True,True,-39.058648,174.0718226,Three Sisters Brewery Ltd,en
6533,"50 Sackville Street, Fitzroy, New Plymouth 4312, New Zealand",True,True,-39.0488858,174.10181219999998,Sporty's Cafe Bar,en
6534,"1145 South Road, Ōakura 4314, New Zealand",True,True,-39.1165406,173.95711849999998,Dawn,en
6535,"36 Leach Street, New Plymouth Central, New Plymouth 4310, New Zealand",True,True,-39.058399099999995,174.079207,Deluxe Diner,en
6536,"544 Devon Street East, Fitzroy, New Plymouth 4312, New Zealand",,,-39.0497115,174.101585,The Coffee Club Fitzroy,en
6537,"119/125 Devon Street East, New Plymouth Central, New Plymouth 4310, New Zealand",,,-39.056410199999995,174.07788879999998,Toptown Cinema 5,en
6538,"440 Devon Street East, Strandon, New Plymouth 4312, New Zealand",True,True,-39.0519661,174.0938425,The Federal Store,en
6539,"16 Cory John Place, Bell Block, New Plymouth 4312, New Zealand",False,False,-39.037394400000004,174.15620289999998,Field to Fork,en
6540,"21 Liardet Street, New Plymouth Central, New Plymouth 4310, New Zealand",True,True,-39.056646,174.0760312,Neon Robot,en
6541,"Cnr Manadon St &, South Road, Spotswood, New Plymouth 4310, New Zealand",,,-39.0751762,174.0332183,Woolworths Spotswood,en
